osm_id|name|category|type|lon|lat|alt_name|int_name|street|housenumber|postcode|city|country|phone|fax|email|website|opening_hours|description|image|last_update|operator|wikipedia|wkt
W425504996|Lakkiess Beach|SPORT|SWIMMING|19.9634357583966|39.4224550197193||||||||||||24/7||||||MULTIPOLYGON(((19.9688598 39.4204722,19.9687166 39.4206278,19.9684017 39.4208212,19.9680207 39.4209915,19.9677719 39.4210839,19.9677341 39.4210925,19.9675956 39.4211521,19.9671909 39.4213029,19.9668351 39.4214406,19.9666342 39.4215202,19.9661207 39.4216909,19.9659884 39.4217334,19.9654436 39.421928,19.9653382 39.4219657,19.9650658 39.4220521,19.9649205 39.4220915,19.9646076 39.4221764,19.9642431 39.4222783,19.9640609 39.4223465,19.9638929 39.4223906,19.9637586 39.4224377,19.9635441 39.4224978,19.9631583 39.4226207,19.9629467 39.4226945,19.9627589 39.4227862,19.9627396 39.4227942,19.9626529 39.4228225,19.9622467 39.4229552,19.9616028 39.4231741,19.9612627 39.4232762,19.9611375 39.4233097,19.9610941 39.4233213,19.9610635 39.4233295,19.960762 39.42341,19.9603952 39.4235061,19.9600362 39.4236168,19.9596772 39.4237323,19.9595151 39.4238199,19.9595151 39.4238562,19.9595151 39.4239221,19.9595229 39.4239573,19.9594804 39.4239853,19.959419 39.4239525,19.9592868 39.42395,19.9592033 39.4239987,19.9591804 39.423995,19.9591563 39.4239911,19.9590459 39.4239731,19.9588758 39.4239427,19.9586302 39.4239379,19.958435 39.4239756,19.9584104 39.4239812,19.95835 39.423995,19.9583296 39.4239962,19.9581988 39.4240035,19.9580461 39.4240437,19.9579586 39.424018,19.9585354 39.4239176,19.959353 39.4236812,19.9623217 39.4227636,19.962627 39.4226225,19.963208 39.4224775,19.9639281 39.4222713,19.9647157 39.4220082,19.9653299 39.4217833,19.9659597 39.4216665,19.9667438 39.4213819,19.9670996 39.4211776,19.9674715 39.4210333,19.968356 39.420666,19.9685953 39.4204965,19.9688598 39.4204722)))
W425507330|The Village|FOOD|RESTAURANT|19.94754845|39.4264593||||||||||||||||||MULTIPOLYGON(((19.9474461 39.4264087,19.9475657 39.4263664,19.9476508 39.4265099,19.9475312 39.4265522,19.9474461 39.4264087)))
W425507339|La Perla|FOOD|BAR|19.9505976802886|39.4257624545216||||||||||||||||||MULTIPOLYGON(((19.9505144 39.4257348,19.9506395 39.4257003,19.950681 39.4257901,19.9505558 39.4258246,19.9505144 39.4257348)))
W425507344|Warehouse|SHOP|SUPERMARKET|19.9501220059162|39.4255014704235||||||||||||||||||MULTIPOLYGON(((19.9500756 39.4256027,19.9502294 39.4255697,19.9501684 39.4254002,19.9500146 39.4254333,19.9500756 39.4256027)))
W425507347|Restaurant Ananias|FOOD|RESTAURANT|19.95107475|39.42546925||||||||||||||||||MULTIPOLYGON(((19.9510055 39.4255314,19.950979 39.4254338,19.951144 39.4254071,19.9511705 39.4255047,19.9510055 39.4255314)))
W425507353|Rent a Bike|SHOP|MOTORCYCLE|19.9540221|39.4255055||||||||||||||||||MULTIPOLYGON(((19.9538669 39.4254131,19.9540158 39.4253558,19.9541773 39.4255979,19.9540284 39.4256552,19.9538669 39.4254131)))
W425507355|Ananias Studios|ACCOMMODATION|HOTEL|19.9508259|39.42533585||||||||||||||||||MULTIPOLYGON(((19.9507435 39.425477,19.9509648 39.4254475,19.9509083 39.4251947,19.950687 39.4252242,19.9507435 39.425477)))
W425507356|Blue Diamond Studios|ACCOMMODATION|HOTEL|19.9486826|39.42629685||||||||||||||||||MULTIPOLYGON(((19.9485347 39.4262182,19.948707 39.4261594,19.9488305 39.4263755,19.9486582 39.4264343,19.9485347 39.4262182)))
W425507359|Felis|FOOD|RESTAURANT|19.9533792318211|39.4256192621135||||||||||||||||||MULTIPOLYGON(((19.9532736 39.4255348,19.9533938 39.4255023,19.9534849 39.4257037,19.9533646 39.4257362,19.9532736 39.4255348)))
W425507364|Georges|SHOP|SUPERMARKET|19.9504695417515|39.425498068049||||||||||||||||||MULTIPOLYGON(((19.9503664 39.4255609,19.950598 39.4255192,19.9505727 39.4254352,19.950341 39.425477,19.9503664 39.4255609)))
W425507386|Villa Paradise Nest|ACCOMMODATION|HOTEL|19.95555385|39.4259911||||||||||||||||||MULTIPOLYGON(((19.9554447 39.4259548,19.9555751 39.4259008,19.955663 39.4260274,19.9555326 39.4260814,19.9554447 39.4259548)))
W425507388|Le Bistrot Restaurant|FOOD|RESTAURANT|19.9476120272338|39.4257081111491||||||||||||||||||MULTIPOLYGON(((19.9475577 39.4258222,19.9477142 39.4258006,19.9476664 39.425594,19.9475098 39.4256157,19.9475577 39.4258222)))
W425507400|Rouvelas taverna|FOOD|RESTAURANT|19.9450821679966|39.4259859526029||||||Corfu||||||||||||MULTIPOLYGON(((19.9450461 39.4260741,19.9450883 39.4260594,19.9451036 39.4260856,19.9452041 39.4260506,19.9451049 39.4258804,19.9449575 39.4259316,19.9450461 39.4260741)))
W425507401|Blue Sea|ACCOMMODATION|HOTEL|19.9511667208587|39.4260620887485||||||||||||||||||MULTIPOLYGON(((19.9509476 39.4258247,19.9511234 39.4257721,19.9513682 39.4262605,19.9513451 39.4262674,19.9513671 39.4263113,19.9512144 39.4263569,19.9509476 39.4258247)))
W425507407|George Rent a Car|SHOP|CAR|19.9490788245818|39.4255886135729||||||||||||||||||MULTIPOLYGON(((19.9490227 39.4256596,19.9491746 39.4256356,19.9491462 39.4255285,19.9490586 39.4255423,19.9490518 39.4255169,19.9489875 39.425527,19.9490227 39.4256596)))
W425507415|Mirsini´s Garden|FOOD|RESTAURANT|19.9461613636291|39.4257810731087||||||||||||||||||MULTIPOLYGON(((19.9461769 39.4259175,19.9462808 39.425891,19.9462737 39.4258765,19.9462135 39.4257586,19.9461385 39.425642,19.9460402 39.4256751,19.9460785 39.425743,19.9461325 39.4258388,19.9461769 39.4259175)))
W425507420|Takis Golden Heart|FOOD|RESTAURANT|19.9512780924181|39.4256884161723||||||||||||||||||MULTIPOLYGON(((19.9511316 39.4256007,19.9512142 39.4255818,19.9512375 39.4256426,19.9513653 39.4256133,19.9514172 39.4257486,19.951232 39.425791,19.9511866 39.4256726,19.9511614 39.4256784,19.9511316 39.4256007)))
W42734138|Kalamaki Beach|TOURIST|BEACH|19.8850885823475|39.7986807013353||||||||||||||||||MULTIPOLYGON(((19.8814602 39.8006624,19.8815915 39.8003489,19.8827294 39.7998586,19.8829943 39.7999517,19.8831417 39.7998843,19.8832976 39.7997561,19.8843441 39.799041,19.8852041 39.7982872,19.8863789 39.7974869,19.8876506 39.7967425,19.888232 39.7965098,19.8884942 39.7965417,19.8883979 39.7965856,19.8880461 39.7968997,19.8877645 39.7971079,19.8876303 39.7972748,19.8875096 39.7973923,19.8874667 39.7974829,19.8872709 39.7976025,19.8871288 39.7977117,19.8869088 39.7978127,19.8866594 39.7978539,19.8863751 39.7979466,19.8858467 39.7983093,19.8857447 39.798435,19.8856482 39.798503,19.885624 39.7985937,19.8855221 39.7987153,19.8854738 39.7988039,19.8852217 39.7990264,19.8850045 39.7992696,19.8849589 39.7993046,19.8849052 39.7993376,19.8844837 39.7995713,19.8842883 39.7996797,19.8840979 39.7997312,19.883945 39.7998075,19.8838966 39.7998255,19.883624 39.8000675,19.8814602 39.8006624)))
W42749230|Kalami Beach|TOURIST|BEACH|19.9337189643582|39.7437423588798||||||||||||||||||MULTIPOLYGON(((19.9348315 39.7443027,19.9344913 39.7443411,19.9341582 39.7441512,19.9338464 39.7439897,19.9334124 39.7437234,19.9331278 39.7434023,19.9328536 39.7431166,19.9326779 39.7426816,19.9327982 39.742593,19.9327955 39.7427631,19.9328214 39.7429129,19.9329049 39.743074,19.9329897 39.7431756,19.9332412 39.7434041,19.9336355 39.7437184,19.9342288 39.74405,19.9348315 39.7443027)))
W42749812|Galiskari Beach|TOURIST|BEACH|19.9316111388041|39.7390746096091||||||||||||||||||MULTIPOLYGON(((19.9321406 39.7391818,19.9322156 39.7391207,19.931681 39.7390889,19.9313558 39.7389405,19.9312632 39.7388052,19.9311944 39.7389463,19.9312646 39.7390415,19.9314211 39.7391215,19.9316094 39.7391761,19.9318827 39.7391979,19.9321406 39.7391818)))
W42749813|Agni Beach|TOURIST|BEACH|19.9294271024551|39.7362366989582||||||||||||||||||MULTIPOLYGON(((19.9293922 39.735646,19.9293201 39.7356614,19.9292709 39.7357344,19.9292454 39.7357819,19.9292643 39.7358724,19.9293073 39.7361376,19.9294109 39.7364535,19.9294755 39.7366057,19.929534 39.7366937,19.9296325 39.7367816,19.9298066 39.7368395,19.9296255 39.736662,19.9295557 39.7365793,19.9294876 39.7364661,19.9294793 39.7364496,19.9294284 39.7363273,19.9293903 39.7361919,19.9293803 39.7361686,19.9293583 39.7359622,19.9293922 39.735646)))
W42749814|Κρουζερή|TOURIST|BEACH|19.919132711146|39.7303176591506||Krouzeri||||||||||||||||MULTIPOLYGON(((19.9212372 39.7311241,19.9201048 39.7308133,19.9196805 39.7306718,19.9188243 39.730321,19.9179846 39.7299337,19.917634 39.7297495,19.9174927 39.7296724,19.9176098 39.729557,19.9179505 39.7297114,19.9184077 39.7299018,19.9192974 39.7303085,19.9202744 39.7307176,19.9207852 39.7308812,19.9212372 39.7311241)))
W42749818|Kaminaki Beach|TOURIST|BEACH|19.9142441877774|39.7284360140922||||||||||||||||||MULTIPOLYGON(((19.9146938 39.7285775,19.9146646 39.728625,19.914633 39.7286377,19.9145545 39.7286953,19.9143675 39.7286393,19.9138964 39.7283713,19.9137999 39.7282257,19.9137816 39.7281214,19.914184 39.7282968,19.9145925 39.728477,19.9146708 39.7285376,19.9146938 39.7285775)))
W428421423|Taverna Sparos|FOOD|RESTAURANT|19.9686697816408|39.4603266540411||||||Boukari|||||http://www.vasilatika.gr/taverna_sparos.htm|||||||MULTIPOLYGON(((19.9686462 39.4604335,19.9687749 39.4603238,19.9687374 39.4602844,19.9687749 39.4602492,19.9687347 39.460212,19.9685389 39.4603486,19.9686462 39.4604335)))
W428423990|Markato|SHOP|SUPERMARKET|19.8953649965271|39.5904528938266||||||||||||||||||MULTIPOLYGON(((19.8955673 39.5905279,19.8951301 39.59053,19.8951328 39.5904018,19.8953554 39.5904018,19.8953527 39.5903563,19.8955673 39.5903584,19.8955673 39.5905279)))
W428429279|Santa Barbara beach|TOURIST|BEACH|19.9882704102732|39.4111178655881||||||||||||||||||MULTIPOLYGON(((19.9855164 39.4130407,19.9855798 39.4130665,19.985891 39.4131203,19.9861002 39.4131701,19.9862826 39.4127929,19.9863416 39.4125857,19.9865079 39.4124738,19.9868619 39.4123287,19.9872033 39.4120829,19.987334 39.4119889,19.987393 39.4117858,19.9877149 39.4115413,19.9881333 39.4112056,19.9885517 39.4108823,19.9890989 39.4105217,19.9896568 39.4102855,19.9903265 39.4098797,19.9908177 39.4094735,19.9907245 39.409383,19.9902042 39.4095674,19.9885254 39.4106409,19.9873935 39.4116416,19.9866809 39.4121605,19.9860124 39.4127195,19.9855164 39.4130407)))
W428429462|George & Elena's taverna|FOOD|RESTAURANT|19.9437190633521|39.4702381649422||||||||||||||||||MULTIPOLYGON(((19.9436663 39.4702768,19.9437803 39.4702706,19.9437723 39.4701992,19.9436569 39.4702064,19.9436663 39.4702768)))
W428431898|Bar Bella Vista|FOOD|CAFE|20.093787658932|39.378890539891||||||||||||||||||MULTIPOLYGON(((20.0938408 39.3789257,20.0938476 39.3789036,20.0938556 39.378878,20.0937543 39.378858,20.0937349 39.3788542,20.0937215 39.378905,20.0938408 39.3789257)))
W428435086|Taverna Ilias|FOOD|RESTAURANT|19.6622037150111|39.776173065674|||||||||||http://www.iliastaverna.com/|||||||MULTIPOLYGON(((19.662166 39.7762253,19.6622791 39.7761757,19.6622614 39.7761499,19.6622414 39.7761208,19.6621283 39.7761705,19.662166 39.7762253)))
W428435685|Taverna Sunset|FOOD|RESTAURANT|19.6681260247797|39.7872363547175||||||||||||||||||MULTIPOLYGON(((19.6680983 39.7873028,19.6682055 39.7872698,19.6681519 39.7871688,19.6680473 39.7872039,19.6680983 39.7873028)))
W428437326|Taverna Balis|FOOD|RESTAURANT|19.9574762174906|39.4575078014742|||||||||||http://www.corfu-balis.gr/|||||||MULTIPOLYGON(((19.957455 39.4575812,19.9575028 39.4575406,19.9575596 39.4574922,19.9575033 39.4574321,19.9573893 39.4575263,19.957455 39.4575812)))
W428783715|Gongis Studios|ACCOMMODATION|HOTEL|19.9529863300684|39.4266706519985||||||||||||||||||MULTIPOLYGON(((19.9528405 39.4266489,19.9531027 39.4265994,19.9531322 39.4266924,19.9528699 39.4267419,19.9528405 39.4266489)))
W428783783|Alex Beach|ACCOMMODATION|HOTEL|19.9538196375104|39.4264631297136||||||||||||||||||MULTIPOLYGON(((19.953609 39.4265293,19.9538264 39.4264569,19.9537367 39.4262963,19.9538582 39.4262558,19.9540046 39.426518,19.9536657 39.4266309,19.953609 39.4265293)))
W428785241|Europa Bar|FOOD|BAR|19.9443451979723|39.4266089158482||||||||||||||||||MULTIPOLYGON(((19.9442767 39.4265813,19.9443383 39.4265494,19.9444137 39.4266366,19.9443521 39.4266684,19.9442767 39.4265813)))
W429356062|Mad Mikes Cocktail Bar|FOOD|BAR|19.9483675902136|39.4270245874081||||||||||||||||||MULTIPOLYGON(((19.948195 39.4269766,19.9483668 39.4269062,19.9483829 39.4269403,19.9484278 39.4269241,19.9484824 39.4270162,19.9485385 39.4270042,19.9485526 39.4270465,19.9484824 39.4270703,19.9485105 39.4271147,19.9484404 39.4271331,19.9484137 39.4270887,19.9482917 39.427131,19.948195 39.4269766)))
W429356133|Anna|SHOP|SUPERMARKET|19.9490516679802|39.4280053479046||||||||||||||||||MULTIPOLYGON(((19.9489531 39.4279919,19.9490953 39.4279358,19.9491502 39.4280188,19.9490081 39.4280749,19.9489531 39.4279919)))
W429356149|Kouros Music Bar|FOOD|BAR|19.9489338627394|39.4277919043791||||||||||||||||||MULTIPOLYGON(((19.9488305 39.4277551,19.9489535 39.4277019,19.9490408 39.4278223,19.9488991 39.4278836,19.9488726 39.427847,19.9488913 39.427839,19.9488305 39.4277551)))
W430772769|Natural Blue Apartments|ACCOMMODATION|HOTEL|19.6999125040779|39.7947910865503||||||||||||||||||MULTIPOLYGON(((19.6997613 39.7948886,19.6998655 39.7946509,19.7000609 39.7946909,19.6999632 39.7949311,19.6997613 39.7948886)))
W43117766|Imerolia Beach|TOURIST|BEACH|19.9115357749502|39.7880100745396||||||||||||||||||MULTIPOLYGON(((19.9137187 39.7878931,19.9137118 39.7878566,19.9130556 39.7877094,19.9126513 39.7877327,19.9121729 39.787737,19.9119201 39.7877562,19.9116951 39.787842,19.9114993 39.7879306,19.9113134 39.7879351,19.9104551 39.7880934,19.9096273 39.7885089,19.9095748 39.7885992,19.9105927 39.7881903,19.9113598 39.7880378,19.9114376 39.7881511,19.91151 39.78818,19.9116012 39.7880666,19.9115677 39.7879584,19.9118239 39.7878461,19.9125803 39.787808,19.9137187 39.7878931)))
W43118333|Sidari Beach|TOURIST|BEACH|19.7061343837691|39.7932748204078||||||||||||||||||MULTIPOLYGON(((19.7046586 39.7929085,19.7056704 39.792877,19.7056623 39.7929553,19.7080224 39.7929662,19.7086217 39.7923435,19.7090017 39.7925675,19.7093233 39.792984,19.7087117 39.7933655,19.7079242 39.7934134,19.7071528 39.7932729,19.7061259 39.7932832,19.7055974 39.7931513,19.7048806 39.7931511,19.7041267 39.793275,19.7036802 39.7934437,19.7033187 39.7937507,19.7027434 39.794306,19.7021558 39.7952023,19.7021183 39.7952084,19.702144 39.7950675,19.702173 39.7949084,19.7021961 39.7947819,19.7023919 39.7942811,19.7026306 39.7942625,19.7025209 39.7940952,19.7028589 39.7937098,19.7035203 39.7932663,19.7040245 39.7930882,19.7046586 39.7929085)))
W43181443|Kalamionas Beach|TOURIST|BEACH|19.9182044613363|39.7886751964365||||||||||||||||||MULTIPOLYGON(((19.9183878 39.7894854,19.9185253 39.7893813,19.9185204 39.7891309,19.9184665 39.7889577,19.9181924 39.7884274,19.9179116 39.7880215,19.9177308 39.788103,19.9177313 39.7881424,19.9178436 39.7882039,19.9181267 39.7885843,19.9183272 39.788977,19.9184051 39.7892222,19.9183878 39.7894854)))
W43181444|Karavi Beach|TOURIST|BEACH|19.9253687973732|39.7895906209931||||||||||||||||||MULTIPOLYGON(((19.9254755 39.7895444,19.9254396 39.7895027,19.925362 39.7895249,19.9252713 39.7896782,19.9253182 39.7897005,19.9253797 39.7896123,19.9254755 39.7895444)))
W43181445|Kanoni Beach|TOURIST|BEACH|19.9203357651939|39.7936541998645||||||||||||||||||MULTIPOLYGON(((19.9201784 39.7938565,19.9199951 39.7937501,19.9200098 39.7936718,19.9200434 39.7936347,19.9201265 39.7935563,19.9201919 39.7935022,19.9204386 39.7935342,19.9207337 39.7935713,19.9208592 39.7936338,19.9204391 39.7937116,19.9201784 39.7938565)))
W432104896|Egrypos|ACCOMMODATION|HOTEL|20.0004727219255|39.452747885961||||||Petriti||||||||||||MULTIPOLYGON(((19.9999697 39.4527185,20.0000424 39.4526308,20.0001469 39.4526273,20.0003513 39.4523467,20.0010053 39.4526904,20.0009542 39.4528351,20.0007941 39.4529307,20.0003013 39.4531254,19.9999697 39.4527185)))
W432362663|Church of the Estravomenos|POW|CHRISTIAN|19.7834456939121|39.7589371401951||||||||||||||||||MULTIPOLYGON(((19.783468 39.7589191,19.7834237 39.7589119,19.7833593 39.7589232,19.7833741 39.7589686,19.7834438 39.7589572,19.7834975 39.7589675,19.7835323 39.7589263,19.7835028 39.7588995,19.783468 39.7589191)))
W432365217|Dafnila Beach|TOURIST|BEACH|19.8494572330141|39.6713727910623||||||||||||||||||MULTIPOLYGON(((19.8494214 39.6711303,19.8493007 39.6716423,19.8495229 39.6716428,19.8495156 39.6714917,19.84954 39.671321,19.8496269 39.6710412,19.8494214 39.6711303)))
W433050019|Villa ANgela|ACCOMMODATION|CHALET|19.8806290649808|39.6323639287457||||||||||||||||||MULTIPOLYGON(((19.880499 39.6323536,19.880722 39.6322741,19.8807551 39.6323822,19.880532 39.6324491,19.880499 39.6323536)))
W438819120|Crystal Blue Apartments|ACCOMMODATION|HOTEL|19.8857877939471|39.724565560787||||||||00306947031475|||www.crystalblueapartments.gr|||||||MULTIPOLYGON(((19.8855787 39.724938,19.886083 39.724905,19.8860159 39.7242552,19.8858469 39.7242593,19.8858443 39.7241809,19.8858201 39.7241809,19.8857477 39.7241809,19.885635 39.7241809,19.8856016 39.7241878,19.8855054 39.7242225,19.8855787 39.724938)))
W438819124|Glyfa Beach|TOURIST|BEACH|19.8839476429029|39.7235186344943||||||||||||||||||MULTIPOLYGON(((19.8835043 39.7233324,19.8836006 39.7234713,19.8840338 39.723562,19.8840945 39.7235803,19.8841571 39.7235992,19.8842186 39.7236337,19.8843208 39.7236651,19.88442 39.7236858,19.8845235 39.7236812,19.8844576 39.7236534,19.8844076 39.7236295,19.8843483 39.7236187,19.8842685 39.7235931,19.8841838 39.7235659,19.8840851 39.7235343,19.8838772 39.723463,19.8836333 39.723382,19.8835043 39.7233324)))
W438820540|Nissaki Beach|TOURIST|BEACH|19.8970031287595|39.7240115075438||||||||||||||||||MULTIPOLYGON(((19.8969993 39.7238844,19.8969671 39.7238761,19.8969215 39.7239772,19.8969215 39.7240412,19.8970076 39.724084,19.8971283 39.7241252,19.8971333 39.7241052,19.8970261 39.7239937,19.8969993 39.7238844)))
W442953903|Amalia Apartments|ACCOMMODATION|HOTEL|19.8052314583579|39.7917171910261||||||Acharavi||+30-26630-63711||||||||||MULTIPOLYGON(((19.8050031 39.7917761,19.8053115 39.7918925,19.8054604 39.7916566,19.8051493 39.7915432,19.8050031 39.7917761)))
W443253662|Kaloudis Village|LANDUSE|GRASS|19.6479052289124|39.7456658658233||||||||||||||||||MULTIPOLYGON(((19.6477004 39.7459186,19.6479802 39.7463535,19.6485711 39.7460707,19.6478147 39.7449797,19.6472823 39.7452179,19.647261 39.7452287,19.6474415 39.7455419,19.6476987 39.7459588,19.6477004 39.7459186)))
W443356748|Eriannas Snackbar|FOOD|BIERGARTEN|19.638055915712|39.7511425411806||||||||||||||||||MULTIPOLYGON(((19.6381881 39.7510994,19.6379279 39.7511211,19.6379266 39.7511871,19.6381854 39.7511623,19.6381881 39.7510994)))
W443462469|Thomas Bay Hotel|ACCOMMODATION|HOTEL|19.6463037395328|39.7539932035326||||||||||||||||||MULTIPOLYGON(((19.6461791 39.7540024,19.6461792 39.7540379,19.6461735 39.7541943,19.646329 39.754197,19.6463343 39.7540156,19.646515 39.7540187,19.6465197 39.7538559,19.6463173 39.7538524,19.6463164 39.7538827,19.6461139 39.7538793,19.6461104 39.7540012,19.6461791 39.7540024)))
W443576665|Hotel Marina|ACCOMMODATION|HOTEL|19.6488134386044|39.7435198309583||||||||||||||||||MULTIPOLYGON(((19.6486794 39.7435244,19.6489064 39.7436054,19.6489351 39.7435579,19.6489276 39.7435558,19.6489183 39.7435522,19.6489101 39.7435489,19.648935 39.7435077,19.648733 39.7434356,19.6486794 39.7435244)))
W443618043|Akti Arilla Hotel|ACCOMMODATION|HOTEL|19.6499712174281|39.7439074531424||||||||||||||||||MULTIPOLYGON(((19.6498482 39.7439226,19.6500612 39.7439736,19.650094 39.7438928,19.6500042 39.7438702,19.6498809 39.7438418,19.6498482 39.7439226)))
W443622774|Ταβέρνα ο Μπρούκλης|FOOD|RESTAURANT|19.65141675|39.74401825|||Brouklis|7|49081|Αρίλλας||||||||||||MULTIPOLYGON(((19.6513467 39.7440683,19.6514875 39.7440677,19.6514868 39.7439682,19.651346 39.7439688,19.6513467 39.7440683)))
W443749845|Thalassa|FOOD|BIERGARTEN|19.648948341877|39.7428001459336||||||||||||||||||MULTIPOLYGON(((19.649048 39.7428877,19.6488448 39.7428603,19.6488915 39.7427706,19.6489483 39.7426635,19.649001 39.7426774,19.6489413 39.7428121,19.6490647 39.7428395,19.649048 39.7428877)))
W443804302|Mirage|LANDUSE|GRASS|19.649689675137|39.7419125890103||||||||||||||||||MULTIPOLYGON(((19.6492121 39.7421452,19.6499793 39.7420813,19.6501415 39.7418379,19.6495944 39.7416049,19.6494249 39.7418445,19.6492121 39.7421452)))
W443958901|Bardis Hotel|ACCOMMODATION|HOTEL|19.6515562303271|39.7404853057459||||||||||||||||||MULTIPOLYGON(((19.6514647 39.7405141,19.6515735 39.7405599,19.6515829 39.7405467,19.6516227 39.7405635,19.6516293 39.7405543,19.6516645 39.7405691,19.6516744 39.7405552,19.6516942 39.7405636,19.6517409 39.740498,19.6516941 39.7404783,19.6516895 39.7404848,19.6516584 39.7404718,19.6516512 39.7404819,19.651618 39.7404679,19.6516122 39.7404761,19.6515406 39.7404459,19.6515447 39.7404402,19.6515157 39.740428,19.651521 39.7404207,19.6514916 39.7404083,19.6514976 39.7403999,19.6514355 39.7403737,19.6513892 39.7404387,19.6514307 39.7404562,19.6514231 39.7404668,19.6514416 39.7404746,19.651437 39.7404811,19.6514764 39.7404977,19.6514647 39.7405141)))
